"x [m]" "Temp " "vel [m/s]" "rho [g/cm3]" "HRR [W/m3]" "AC3H5OOH " "BZCOOH " "C2H2 " "C2H3 " "C2H3CHO " "C2H4 " "C2H5 " "C2H5OH " "C2H6 " "C3H3 " "C3H4-A " "C3H5-A " "C3H5-T " "C3H5O " "C3H6 " "C4H4 " "C4H5-I " "C4H6 " "C4H71-3 " "C4H8-1 " "C5H4CH3 " "C5H5 " "C5H5CH3 " "C6H4CH3 " "C6H5 " "C6H5C2H3 " "C6H5C2H5 " "C6H5CH2 " "C6H5CH2O " "C6H5CH3 " "C6H5CHO " "C6H5O " "C6H5OH " "C6H6 " "C7H131-3 " "C7H14-2 " "C7H14O2-4 " "C7H14OOH2-4 " "C7H14OOH2-4O2 " "C7H15-4 " "C7H15-4O " "C7H15-4O2 " "C7KET24 " "CH2CH2O-2OOH " "CH2CHO " "CH2CO " "CH2O " "CH3 " "CH3CHCHO " "CH3CHO " "CH3O " "CH3O2 " "CH3O2H " "CH3OH " "CH4 " "CO " "CO2 " "H " "H2 " "H2O " "H2O2 " "HCCO " "HCO " "HO2 " "IC3H5CHO " "IC3H7 " "IC3H7O2 " "IC4H7 " "IC4H8 " "IC4H9 " "IC8 " "IC8-1O2R " "IC8-1OR " "IC8-1R " "IC8D3-5R " "IC8D4 " "IC8KET1-3 " "IC8O1-3 " "IC8OOH1-3O2R " "IC8OOH1-3R " "N2 " "NC3H7 " "NC3H7CHO " "NC3H7O2 " "NC7H16 " "NEC7D4 " "NO " "NO2 " "O " "O2 " "O2C2H4OH " "OH " "PC2H4OH " "PC4H9 " "SC2H4OH " "TC4H9 " "TC4H9CHO " "N "
0.0106083984375 1903.0988037697891 1.3049063679564177 0.8974441361996518 13409889363.975548 5.472810309384009e-15 1.0298916825042812e-16 0.0001779330894359972 1.13026073309384e-06 8.963152274324452e-08 7.097169764790347e-06 1.4571645544905525e-08 2.3010950440967866e-09 3.025975271170304e-08 1.7901695174694145e-06 3.266617597427416e-07 3.031230077913896e-07 3.616876688588939e-08 4.58601001298044e-13 5.170168594145582e-07 1.549645339914161e-05 1.7517802587336727e-07 1.0156063736459989e-09 1.3487317267274466e-11 1.405479528876662e-10 7.672816194534753e-10 3.1446566389129933e-06 1.5925512743153615e-09 1.1982090936278256e-09 1.7929862458808747e-07 1.8434460570571568e-06 6.985372452981582e-12 5.142651808479697e-09 2.8037833915182012e-15 3.399456555564387e-08 7.992688219693816e-09 4.7505117388675003e-07 7.86401452904068e-06 1.8377395397780143e-06 5.909186295434492e-14 1.8926218920997813e-12 4.034453711767356e-06 6.441422602811875e-14 1.172429695282205e-18 3.546713535881185e-14 6.837651371604592e-23 4.5509716899786834e-14 3.177118873801393e-18 1.1473594048376398e-16 8.551538059983841e-08 1.3402670142849526e-05 2.16157374239658e-05 1.3579498474003842e-05 8.259207706962779e-18 4.799860905765472e-08 3.270625574409095e-07 1.705635846715151e-09 5.1889860283228385e-11 8.930845944823322e-05 1.6633205010859358e-05 0.044879287697063966 0.13806162863476173 9.937187668540044e-05 0.000546554957117953 0.07292373557182386 2.58581623193095e-06 2.0178709451109282e-05 1.9742636118757555e-06 1.689397299259352e-05 1.6468433600299858e-08 2.2287375356428585e-10 6.492890249299431e-15 3.9959838845816953e-11 6.513210856999324e-11 6.9227994069470055e-15 6.342008937998659e-24 4.89086704506232e-20 3.836049940984718e-29 1.347450884366317e-20 8.647160249735922e-21 1.1722722965447091e-18 8.386132254060406e-27 2.8776178242499237e-12 3.018521728392614e-25 1.289386073077126e-20 0.7166762608548076 5.621650224822827e-09 1.0702232560508805e-11 4.091618344942422e-13 1.932519131386496e-16 1.695467576067288e-19 2.51768873509345e-06 9.877844930049592e-10 0.0007968286174572874 0.02297493299503713 4.343832905533096e-14 0.002617849449507618 8.240986035156601e-10 8.828361871914865e-13 1.184142532859246e-10 1.4304898103943078e-13 4.615163250410538e-11 6.213711313700733e-10
0.010611328125 1911.230359833861 1.3096658616088086 0.8941827092372315 11864945953.740149 2.7962227330625302e-15 3.861902080408815e-17 0.00013220920354409398 7.294182430467455e-07 5.173904289653241e-08 4.2997524527832274e-06 8.204603514405386e-09 1.000665534806974e-09 1.4240450207973338e-08 1.1511013098578323e-06 1.974156115130209e-07 1.7766462294997387e-07 2.1182836766840225e-08 2.5155678020664893e-13 3.013723177553082e-07 9.780394715043919e-06 1.0875432723177716e-07 3.9351618857966367e-10 5.020105758605024e-12 5.4875101907719975e-11 3.2578478521276673e-10 1.8781374213327427e-06 6.494123633488587e-10 5.275686246566288e-10 1.1226962069996073e-07 1.1907579208487136e-06 1.9265734220336357e-12 2.1964061269638884e-09 1.2679041887544762e-15 1.3606169548238567e-08 3.81928269892201e-09 2.8731044414381965e-07 4.6749001048456585e-06 1.059628140235838e-06 4.3997536293939163e-14 1.4249259513729598e-12 3.0288654214818014e-06 5.108051895732927e-14 8.5401980716794585e-19 2.746399182836567e-14 4.8178689472466533e-23 3.5457578325114206e-14 2.330491452950723e-18 6.434751975145653e-17 5.320295289190709e-08 9.804700582469494e-06 1.6096533733171042e-05 9.762121127691584e-06 5.6314770587963125e-18 2.7337252312539093e-08 2.683540354347693e-07 1.1279086158573975e-09 4.196630495889824e-11 7.115756723760927e-05 1.1625073968462333e-05 0.04379359486201661 0.14026588845346608 0.00010068348097913277 0.0005356766193846627 0.07304533502642663 2.6220776819973725e-06 1.5096399106945467e-05 1.5361900074316989e-06 1.5601172420616574e-05 8.053907976044594e-09 1.2561469021203144e-10 3.3277425070259158e-15 1.46858706190014e-11 2.219510453107952e-11 2.796008912318401e-15 1.8897277488674943e-24 1.5608414742583386e-20 1.107381995118465e-29 4.2804843800424666e-21 2.7150048557594938e-21 3.6916243342242418e-19 2.4627283138591266e-27 8.771010039584208e-13 8.990559476159292e-26 4.173591625184644e-21 0.716532605234261 4.377916276399305e-09 4.0574169776601605e-12 2.914665227376893e-13 1.4078906447887586e-16 5.1442151211234174e-20 2.605731408839424e-06 9.875009366560525e-10 0.0008212416842781423 0.02187893913125628 2.3983939698475384e-14 0.0027084587620688624 4.947013980898919e-10 7.127837925752248e-13 5.406254554118938e-11 6.475257195702541e-14 2.1665084007425504e-11 6.834166626179703e-10
0.0106142578125 1918.8626470357435 1.3140978293267072 0.8911669605407014 10611900573.566963 1.4807828705169994e-15 1.4610692308856014e-17 9.755082303373058e-05 4.6714091351743365e-07 3.0214631327133846e-08 2.592740259082261e-06 4.656354554694635e-09 4.4880446225907457e-10 6.708668869375794e-09 7.332683094366634e-07 1.1943475182669302e-07 1.0677020854273039e-07 1.2297931717093145e-08 1.415215580910616e-13 1.8180955792780492e-07 6.1078083657844024e-06 6.696657829346115e-08 1.5268868027491956e-10 1.873944998142532e-12 2.2049702986780446e-11 1.3745891775110166e-10 1.1161396596807415e-06 2.6250205694975603e-10 2.280122355708365e-10 7.021041760832515e-08 7.669046496745923e-07 5.281830569340695e-13 9.365993563586e-10 5.717516371799886e-16 5.401726049689926e-09 1.8041033279283691e-09 1.719396032899689e-07 2.749079121622146e-06 6.154501577816772e-07 3.2416164577030565e-14 1.0649687944431383e-12 2.2647066836685693e-06 4.005142434776879e-14 6.18463369810577e-19 2.1061117032983488e-14 3.388771001690679e-23 2.7348584475579814e-14 1.6990250863300762e-18 3.609964245277367e-17 3.297721563727856e-08 7.147809647515082e-06 1.19503414450711e-05 6.9956552237111965e-06 3.87982567456345e-18 1.5696691743421117e-08 2.1784534064793702e-07 7.477878143755657e-10 3.349777313386387e-11 5.640376216869176e-05 8.085114086924107e-06 0.04274404930065128 0.14233022303669526 0.00010157739234233212 0.0005260567924875809 0.07314693813334774 2.641280674473521e-06 1.1187935105221446e-05 1.1993381603376536e-06 1.4507279545081965e-05 3.901193467174396e-09 7.317751305483453e-11 1.7738810734164276e-15 5.495601880218955e-12 7.844202537904826e-12 1.1689116055568244e-15 5.547230513849276e-25 4.884003744930664e-21 3.160544688450056e-30 1.3336231542638571e-21 8.349082116233671e-22 1.1422229356429822e-19 7.129460129504122e-28 2.6386793855038507e-13 2.6370799761645256e-26 1.3232962391798982e-21 0.7163897811853875 3.376881658082409e-09 1.5258604076554537e-12 2.068377900581017e-13 1.0214062809044812e-16 1.5356914143052163e-20 2.6951955340735556e-06 9.914564884810978e-10 0.0008395970245732056 0.020897055082044924 1.3261166079045366e-14 0.0027858877603215487 2.9578650236900515e-10 5.686049153146643e-13 2.5459308033067246e-11 2.944584176399179e-14 1.00685583072656e-11 7.442508322279878e-10
0.0106171875 1926.0637278742788 1.3182550028046445 0.8883566274989956 9598309774.169313 8.157687414241616e-16 5.582377015987597e-18 7.155493512541791e-05 2.973716769553737e-07 1.7973254940859018e-08 1.5573175936639375e-06 2.668504154560847e-09 2.0881656324921336e-10 3.1699313544476067e-09 4.6304447932978173e-07 7.236357213844393e-08 6.612692066314029e-08 7.075714826332782e-09 8.202456005907983e-14 1.1378213182737252e-07 3.777403384585563e-06 4.0872242582599844e-08 5.97953269751727e-11 7.078280032797746e-13 9.275390420352888e-12 5.770906964097386e-11 6.600539348375798e-07 1.0526600503230386e-10 9.698703130249157e-11 4.390434929234513e-08 4.926675914075308e-07 1.4477127549681178e-13 3.9968986569042606e-10 2.567770172281037e-16 2.1308548438545582e-09 8.428415502314128e-10 1.0188948208065427e-07 1.5999804268552943e-06 3.6024776470297477e-07 2.3664133748979147e-14 7.908052634335187e-13 1.6871753227572002e-06 3.1096187624607815e-14 4.456995069950224e-19 1.601474887800214e-14 2.379927199598289e-23 2.0909504811731447e-14 1.2323155424469715e-18 2.0251078148938874e-17 2.040401607372684e-08 5.195794606416898e-06 8.85452142255288e-06 5.000635672755682e-06 2.6967315545764524e-18 9.074915105208054e-09 1.751999303486302e-07 4.971304041969522e-10 2.6434678782986377e-11 4.450622109074286e-05 5.599125670825218e-06 0.04173850663005354 0.14425942770000486 0.00010210083978865733 0.0005175867995129111 0.07323281866832454 2.6453631412678845e-06 8.225063578232546e-06 9.427287025306852e-07 1.3571886418681387e-05 1.8718467090852312e-09 4.4186773113399796e-11 9.85648508784921e-16 2.092088100226254e-12 2.8864786565780598e-12 5.018954951225559e-16 1.6075554989503342e-25 1.5025756341284514e-21 8.933299738560291e-31 4.0861740346828346e-22 2.52150373022456e-22 3.480417992878686e-20 2.0392242871917194e-28 7.849176219683198e-14 7.63571801944297e-27 4.1217636882655666e-22 0.7162497865529042 2.5828018074921954e-09 5.696029278204765e-13 1.4630517658391544e-13 7.380113353580328e-17 4.5208458761343544e-21 2.7859849513260016e-06 9.985482078875756e-10 0.0008524903638806562 0.020015518850929403 7.338795127148927e-15 0.002851301250310136 1.7614436507179e-10 4.48840095038822e-13 1.2421206728985883e-11 1.3372114681408095e-14 4.633584199229932e-12 8.036196823200897e-10
0.0106201171875 1932.8875313462397 1.3221786801135695 0.8857203539367602 8774870240.33825 4.671737723133653e-16 2.145393195263781e-18 5.220403302856078e-05 1.8812780698797863e-07 1.092848515729066e-08 9.302024078767185e-07 1.542823601914464e-09 1.0066369966484501e-10 1.4977669552823205e-09 2.894874976696065e-07 4.383811804077962e-08 4.2227699740693095e-08 4.0206835063437524e-09 4.901510598244911e-14 7.366669899214709e-08 2.310356483836663e-06 2.46594765355688e-08 2.375812854948964e-11 2.7236821907562453e-13 4.1404562883179905e-12 2.4025845084887732e-11 3.873963421140176e-07 4.161762434301102e-11 4.040977371539958e-11 2.740880224202481e-08 3.1533076954235693e-07 3.963592797817904e-14 1.702188262510141e-10 1.141141930986147e-16 8.305301671367873e-10 3.872581377746572e-10 5.967160551967187e-08 9.194660734637173e-07 2.1197105775722282e-07 1.713243471325143e-14 5.837278357485125e-13 1.2524729877533562e-06 2.393076211462085e-14 3.1980794282885268e-19 1.2084737365612018e-14 1.6686762697953724e-23 1.58602535593874e-14 8.89738470389012e-19 1.1331607544902608e-17 1.2603432857964575e-08 3.7659317703534606e-06 6.550762424265802e-06 3.5653809339843056e-06 1.8870546002755945e-18 5.263045542059148e-09 1.39742742152477e-07 3.3122721485451656e-10 2.0653647843244663e-11 3.497350799642429e-05 3.859882149526057e-06 0.04078187531038869 0.14605927758459533 0.00010229927981017597 0.0005101437293177331 0.07330659537731495 2.6364357344046845e-06 6.003374843854903e-06 7.482749696443075e-07 1.2763471685832496e-05 8.845811964710692e-10 2.7590465965663932e-11 5.692264130957956e-16 8.03979197597716e-13 1.0977952918813222e-12 2.1837367141045203e-16 4.571322475705562e-26 4.520037471094171e-22 2.484446787014206e-31 1.2244292295543137e-22 7.438060133475095e-23 1.038296111671045e-20 5.728624221801374e-29 2.2940611292742358e-14 2.1698259351046987e-27 1.2544040854708226e-22 0.7161141209849201 1.960286226358784e-09 2.0945986303796784e-13 1.0317910307876621e-13 5.311891789739111e-17 1.3046723286217582e-21 2.878004465944458e-06 1.0080060194710457e-09 0.0008605842100524299 0.01922197040294621 4.054342944389511e-15 0.0029059259639216827 1.0425057341016048e-10 3.50952456436652e-13 6.2623773278944894e-12 6.0041248424194705e-15 2.0989096134021662e-12 8.613674566676898e-10
0.010623046875 1939.3768346505205 1.3259011095415554 0.8832337194072819 8098647958.165724 2.758210768642782e-16 8.035662471314051e-19 3.7864288880861895e-05 1.1770964375420092e-07 6.758884147650668e-09 5.476465605381164e-07 8.915264454675114e-10 4.900162044340058e-11 6.876117980780685e-10 1.7806042590132686e-07 2.6350367819323785e-08 2.7607326034611773e-08 2.224987417098353e-09 2.9992406658027355e-14 4.887314819557653e-08 1.387166532849e-06 1.457319409267659e-08 9.240472478169458e-12 1.0342810631039947e-13 1.9393042510032344e-12 9.64609698401913e-12 2.232268670989872e-07 1.5303522287349797e-11 1.5564352484997556e-11 1.694293734855581e-08 2.0008387587792234e-07 9.940667739534774e-15 7.01957616509176e-11 4.845849238976041e-17 3.009521402835584e-10 1.684958485347336e-10 3.417605530922259e-08 5.156035818313763e-07 1.240532979396615e-07 1.2304836840582633e-14 4.282724915317712e-13 9.260626156414564e-07 1.8259983343593374e-14 2.2846147291350628e-19 9.051224970032978e-15 1.1672926635469005e-23 1.1937719204200932e-14 6.394204374837695e-19 6.26335381769339e-18 7.73460016870491e-09 2.718987568090165e-06 4.837146878884719e-06 2.5322443118152573e-06 1.324863620718388e-18 3.0247945142461504e-09 1.1062920062944444e-07 2.20770726876098e-10 1.5994306364912946e-11 2.7373314235724054e-05 2.6430186762152822e-06 0.03987675004569708 0.14773621093950445 0.0001022155378379847 0.0005036002419048659 0.0733712954457803 2.616614352708085e-06 4.349689164964122e-06 6.010825890747509e-07 1.2057339920832735e-05 3.9776132493006037e-10 1.7642627845183137e-11 3.3821810571754235e-16 2.970867185337379e-13 4.056127104719627e-13 9.224829031296887e-17 1.1358676375547445e-26 1.184528886911657e-22 6.051968428842275e-32 3.196903672984229e-23 1.9101719507634056e-23 2.702121428358326e-21 1.4076332138528287e-29 5.8650304777506425e-15 5.389703003706141e-28 3.3236040969039905e-23 0.7159838754713319 1.4767187829039693e-09 7.030540124286197e-14 7.253257396166663e-14 3.806734745882454e-17 3.286614383194853e-22 2.971161095034798e-06 1.0192912557763251e-09 0.0008645495637885322 0.018505439608688074 2.214117619370629e-15 0.0029509739579118358 6.074614892461796e-11 2.7193354267199586e-13 3.1893990555824e-12 2.5525556992239173e-15 8.990064609325782e-13 9.174045751344377e-10
0.01062890625 1951.4570909532092 1.3328224323750848 0.8786471026654871 7090069500.449261 1.1379938475717223e-16 1.4704284850877295e-19 2.0364310830160713e-05 4.9857160262814814e-08 3.068025117743811e-09 2.104169174925332e-07 3.4448084817527503e-10 1.5595290020538767e-11 1.8265461605553002e-10 7.238993581898781e-08 1.0619896383116584e-08 1.3692836608047107e-08 7.591711336259987e-10 1.3229388754086278e-14 2.4526650811130717e-08 5.403116257944505e-07 5.4807533752243595e-09 2.2957500510958837e-12 2.4416512959677616e-14 6.320431092277155e-13 1.91566278489408e-12 8.241757531607528e-08 2.8935321338154214e-12 3.245753731817082e-12 7.20537164451172e-09 8.689947566146172e-08 1.0778042761509689e-15 1.5266208710000525e-11 1.0982507405799663e-17 5.7072884905747966e-11 4.0388339501885e-11 1.2407151134916912e-08 1.7970763714678895e-07 4.846893379747892e-08 6.425883752337154e-15 2.344936832600718e-13 5.176097987057574e-07 1.0744281042918936e-14 1.192008360143455e-19 5.1457965327966176e-15 5.8712149757591635e-24 6.849552281679733e-15 3.3744478960681724e-19 2.1392074137375257e-18 3.1873969758287223e-09 1.459858241476983e-06 2.7158427631267336e-06 1.3256096933343198e-06 6.950667145843373e-19 1.1376054694855427e-09 6.91030298074443e-08 1.0307388773373816e-10 9.52923342330382e-12 1.6867474545258215e-05 1.2896580003516671e-06 0.03822594695062494 0.15073739974193132 0.00010132301664874504 0.0004928507313119118 0.07348085439333522 2.550535215527792e-06 2.325738102176251e-06 4.133555888021049e-07 1.0893707943337516e-05 9.99248225174295e-11 8.249883397230539e-12 1.3832812285577278e-16 5.54409472436377e-14 8.364303099867932e-14 2.1494246691060392e-17 1.2937304672671307e-27 1.4878158862083915e-23 6.665285786007992e-33 3.9876398798788285e-24 2.2950163025921014e-24 3.351265131931375e-22 1.5722951220737831e-30 7.085570015211259e-16 6.141082965532413e-29 4.260005266904943e-24 0.7157424514938686 8.486343413742127e-10 1.1951156982207348e-14 3.6738625904561536e-14 1.999626275351505e-17 3.8407629275525993e-23 3.160317722508225e-06 1.046169928155046e-09 0.0008620314569451827 0.017276121151917297 7.396124945501912e-16 0.003015712115915285 2.2837831842038803e-11 1.6464477325108497e-13 1.0669526908145262e-12 5.933516401109776e-16 2.1126429363713759e-13 1.0240242556017739e-09
0.010634765625 1962.5478524890536 1.3391849655429768 0.8744726073777391 6337705053.13212 5.0802444126952295e-17 2.7769919170432776e-20 1.0876271813930085e-05 2.13533698090914e-08 1.5045049434810486e-09 8.219418149309105e-08 1.4086807035067462e-10 5.501140627662705e-12 5.030955872553925e-11 2.922601314393612e-08 4.4157895553807275e-09 7.210140393875923e-09 2.5513807058327803e-10 6.275209331428422e-15 1.2895391548727602e-08 2.0774586483257004e-07 2.010293996382944e-09 7.470868821222373e-13 7.543485751890567e-15 2.5397287752560977e-13 3.7620238418046035e-13 3.0336640565105495e-08 5.388762876781911e-13 6.700205980082903e-13 3.093343685251631e-09 3.7802725120381903e-08 1.1309219384299731e-16 3.3670668466260098e-12 2.4698242404133654e-18 1.0879878585233742e-11 9.534216789134607e-12 4.4603201936552396e-09 6.163719608280605e-08 1.941679376778193e-08 3.298916968439697e-15 1.2671572619928072e-13 2.8688434287608905e-07 6.1975844535741394e-15 6.172075613688032e-20 2.8767702395276746e-15 2.9430774427560887e-24 3.8617960038328074e-15 1.7660914140091315e-19 7.477800013492798e-19 1.3471262861311817e-09 7.821757999302867e-07 1.5312855202850019e-06 6.96236002275184e-07 3.7114886877457616e-19 4.402336410159671e-10 4.2368492921023714e-08 4.890697064166291e-11 5.560027089778337e-12 1.0292082156068733e-05 6.280286141290096e-07 0.03677181812151335 0.1533407509157783 9.973575478661642e-05 0.00048428860384452314 0.07357841812978189 2.4626504660799593e-06 1.2312107728720048e-06 3.033460863705219e-07 9.955991062147024e-06 2.4751287677390626e-11 4.042845028038338e-12 6.011280368477928e-17 1.046654682114604e-14 1.8069589993532606e-14 5.0777914625248056e-18 1.458751882189595e-28 1.8341647452620874e-24 7.307448556618674e-34 4.884651031588601e-25 2.7029680018620582e-25 4.094004223637313e-23 1.7446074236469695e-31 8.488122738418498e-17 6.937599185899429e-30 5.349104864935071e-25 0.7155267626694244 4.794157068487418e-10 2.025503581669264e-15 1.852769900129601e-14 1.0418071789671415e-17 4.433134231046148e-24 3.3529215072285823e-06 1.0770438074598717e-09 0.0008501075596751741 0.016249938785325546 2.5338992043968393e-16 0.0030552082231119467 8.700300290961952e-12 9.751327117206947e-14 3.8932498478990226e-13 1.3575594382106076e-16 4.897302402610478e-14 1.1240948453567363e-09
0.010640625 1972.7835066720431 1.3450770942985948 0.8706419680607187 5737511162.653153 2.3341690826661023e-17 4.9364872500941065e-21 5.671982492191608e-06 8.927897924403179e-09 7.589233725321748e-10 3.1131538441272655e-08 5.867546890516957e-11 2.0130611631637856e-12 1.3448882839571572e-11 1.1123430069144106e-08 1.82897672896822e-09 3.8481489522306905e-09 7.749267708401301e-11 3.0490358888540694e-15 6.815704518905301e-09 7.423924652804513e-08 6.717977567322165e-10 2.9908114922464927e-13 2.8434282745051452e-15 1.15476403910114e-13 6.634380821959456e-14 1.0419181204977613e-08 8.396293524114453e-14 1.1741092461737258e-13 1.2754604263839062e-09 1.5834108780991558e-08 1.0061389223566789e-17 6.893223528451155e-13 4.864323689514524e-19 1.7879976336282169e-12 1.9292510775803385e-12 1.4920713781950629e-09 1.9344559581486594e-08 7.548748927126438e-09 1.6495507378440806e-15 6.683936785374699e-14 1.5569703927609706e-07 3.4704111308898766e-15 3.134508142110883e-20 1.565364792997881e-15 1.451030781707971e-24 2.1178572207036396e-15 9.060340562013193e-20 2.5512446052800336e-19 5.658660512970801e-10 4.108437341467092e-07 8.559033301874554e-07 3.59737107383097e-07 1.9735746899724496e-19 1.6695857303722202e-10 2.5392678885603662e-08 2.3086925109029103e-11 3.168468393159272e-12 6.178816645535201e-06 2.975513543302455e-07 0.035496797652167816 0.15559969270631205 9.767023726638691e-05 0.0004772094686531202 0.0736727508426012 2.362874943552541e-06 6.347407184110653e-07 2.363431841839241e-07 9.179757451725778e-06 5.279500474636554e-12 1.992443444310077e-12 2.657939945980544e-17 1.7709270827600747e-15 3.5179490745731277e-15 1.0871123102826492e-18 1.309095717887506e-29 1.7863812519981659e-25 6.399897259985807e-35 4.7293526394344135e-26 2.51073184154735e-26 3.9573288263258135e-24 1.5449393935865438e-32 8.09489048045756e-18 6.244748925661697e-31 5.297917216101565e-26 0.7153370008907302 2.634789660699449e-10 2.822404316167708e-16 9.188071185538829e-15 5.318618732717547e-18 4.063691796136517e-25 3.548368086332518e-06 1.1109888645778723e-09 0.0008321095855805617 0.015380820841859969 8.487945382179169e-17 0.0030758315167528816 3.207993946351063e-12 5.594718126062519e-14 1.4623390413497118e-13 2.652691758325488e-17 9.709340657122809e-15 1.2179496880765205e-09
0.010652343749999998 1991.0041315193732 1.355648869228988 0.8638524289928942 4822147536.86289 6.287105015991327e-18 3.348897156882545e-22 1.839104236519795e-06 2.223805700085575e-09 2.47755845225862e-10 7.0862514870288415e-09 1.5158269124893834e-11 4.552789267467764e-13 2.0179542724626125e-12 2.417587090723103e-09 4.883331311654601e-10 1.3449960793231031e-09 1.20072004909584e-11 9.098823108435801e-16 2.307274591737785e-09 1.4321182685255795e-08 1.1293551254217315e-10 8.656068371141294e-14 7.102961791688966e-16 3.5723467247923154e-14 4.515829118746047e-15 1.964741662034093e-09 5.6942896207334306e-15 9.765272328607864e-15 3.1268903882870465e-10 3.8920938031141815e-09 2.935359240791117e-19 5.967343595510759e-14 4.142407794038956e-20 1.357156949558271e-13 1.8223628974411482e-13 2.674920526803394e-10 3.121825934816178e-09 1.7069641620898646e-09 4.751778091242476e-16 2.1487134062885776e-14 5.3290492754870635e-08 1.2397321616320465e-15 9.463100314715435e-21 5.316525109639878e-16 4.153636359505431e-25 7.294055867607591e-16 2.7865099251246307e-20 4.798463402666299e-20 1.4038222222113222e-10 1.3612151542585595e-07 3.1304715514115515e-07 1.1929080913363427e-07 6.873272164429334e-20 3.805334088718399e-11 9.828653101938774e-09 6.563856782591596e-12 1.1091195883106336e-12 2.4337130030951992e-06 8.546870535674797e-08 0.03342580573485553 0.15922460542858355 9.262105963503676e-05 0.00046594780804325164 0.07386672072039573 2.1491446235920787e-06 2.006102779712756e-07 1.7119135315699644e-07 7.978592812321476e-06 5.290794093861749e-13 5.890841440498838e-13 6.522136917101354e-18 1.2860416628839134e-16 3.292713256702586e-16 1.0370599384022661e-19 4.843235266170629e-31 7.635874978371591e-27 2.2747095694251406e-36 2.0002870334948713e-27 9.728067543335102e-28 1.6708288481066364e-25 5.606915810406978e-34 3.3752595018220837e-19 2.3318565150188322e-32 2.3323001593040744e-27 0.7150326489201729 9.111694515156299e-11 1.785615355986993e-17 2.6611850609625482e-15 1.618037576907194e-18 1.5633164772379287e-26 3.94527815441703e-06 1.1864031961564814e-09 0.0007852777535303957 0.01401177224655791 1.5459651045914147e-17 0.003075121476327302 6.892522165719621e-13 2.085262511349377e-14 3.3208974600499734e-14 2.3681041270512046e-18 8.984932687244432e-16 1.3870224727332232e-09
0.010664062499999998 2006.877171845808 1.3649439864158388 0.8579696897200786 4109244677.55317 1.7903368679556107e-18 2.5496397336595038e-23 6.15329531623788e-07 6.060401683885554e-10 8.365562233251425e-11 1.8546509775123536e-09 4.3438132384928406e-12 1.1766035315213134e-13 3.8821269809593894e-13 5.740793284361885e-10 1.5165428440608018e-10 4.800012614220117e-10 1.9791722487616505e-12 2.820211571796465e-16 7.959296551048749e-10 2.862642607725309e-09 1.886475805213878e-11 2.7617225463596793e-14 1.969355094058046e-16 1.2000688682053324e-14 3.3054943613155867e-16 3.927778615943952e-10 3.8733475112390616e-16 8.254121806384046e-16 7.99297954154625e-11 1.0034656443876278e-09 8.403674252147446e-21 5.6179906959755846e-15 3.6258910196874845e-21 1.0721304914873517e-14 1.7365933152032514e-14 5.088164999863472e-11 5.203246700159012e-10 4.1021425291832136e-10 1.375586005114175e-16 6.929564164869178e-15 1.8340381531657815e-08 4.3815851348373916e-16 2.8971934608091826e-21 1.799097260561019e-16 1.2112107202808474e-25 2.498538694626348e-16 8.674398119954447e-21 1.0560511754771052e-20 3.8338074707166386e-11 4.672792879677583e-08 1.1887051455778036e-07 4.227096977573876e-08 2.5154714034756782e-20 9.871032150628273e-12 3.782888845586551e-09 2.043072186986076e-12 3.877674545042168e-13 9.62902358232614e-07 2.6286263340460862e-08 0.0318101999146575 0.1620280859820558 8.717435025415396e-05 0.0004561817559797625 0.07407853857914537 1.9441462363181296e-06 6.527379780472668e-08 1.3801201356286226e-07 7.059642435645378e-06 5.3554455863067355e-14 1.7828251674424616e-13 1.6856043855985946e-18 1.0553279992887383e-17 3.27628119715929e-17 1.0449647338096976e-20 1.8297303105127454e-32 3.2721376390776086e-28 8.301459001490752e-38 8.492825795667106e-29 3.7789536868509077e-29 7.089548034841967e-27 2.0899088635259838e-35 1.4301045525264182e-20 8.904974812870802e-34 1.0249830800111422e-28 0.7148008784395686 3.134839263870222e-11 1.1930818641445194e-18 7.869112913631558e-16 4.975894844123713e-19 6.113904049764492e-28 4.3475523971184894e-06 1.2685275438505052e-09 0.0007345312011123003 0.01294500441027945 3.3102245157588674e-18 0.003044003978087861 1.6991624026181414e-13 7.640417754102383e-15 8.516236471790699e-15 2.130554496698805e-19 8.398484241594933e-17 1.5361813171780047e-09
